"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",7.55,6.23,1,0,1,3.78,0,0.1,1,0.06,0,0.82,4.43,0.01,0.02,0,32,1.02,1,10,1,1,51,6.4,0.22,3.34,1,0,6.68,10,0.11,0,7,1,1.39,43,5.18,44.73,1,3,1,0.04,0,0,0.05,3,11.44,14.44,7,54,1.49,3,51,3.01,1.18,0.01,0.28,1.37,0,0.07,13,0.96,18,0.04,2,5,0.07,1,61,0.07,25,0.01,0,0.06,1,6,0.18,1.29,1,3
"2",0.03,3,2,0,1,0.1,0,2,0.04,0.36,0.17,0.32,1,1,0.56,0,37,1,1,1,0,0.13,0.7,12,0,3,0.39,0,15,3,0.35,0,0.02,3,1,1.74,1,1,1,3,9.43,0.1,0,0,3,0,2,0.63,1,12.77,1,0.56,8,0.29,0,1,5.68,10,0,1,3,0,0.02,0.46,0.08,0.06,0.48,1,64,0.02,7.93,0.01,0,1.02,3,1.04,1,3,0,7
"3",0,8,35.41,1,5,20,1.16,0.01,0,0.48,2,0.78,29,0.07,3,12,241,0.01,0.24,51,3,0,40,38,2,0.9,0.96,0,2.75,49,0,2.52,9,6,0.53,188,1,6,0.01,1.84,23,0,0,0,0,7,1,0.17,2.27,20.54,0.01,32,184,0.04,0,0,0.01,0.09,0,2,1,1.59,0,0,5,9,0,36,17.18,1,75.48,4,0.09,0,8.44,2.2,43.47,3.64,0,4.99
"4",0,2,9,0,1,0.35,0,12.56,2.55,0.02,0.03,0.31,1.62,0.03,0,0,12,3,14,3,0,2,1,7.8,0,1,0.38,0,12.99,2,4,0,0.51,0.63,9,38,15,7,11,1,0.7,3,2,0,1,0,5.3,28,12,95,3.64,4,1,4,0,0.56,15,5,0,0,69.27,0,0.03,3,0,1.11,4,2,1,0,12,0,0,0.74,6,12.34,0.55,4,0,15
"5",7.55,13,39.27,0.01,1,2,0,6.22,0.44,1.27,0.13,0.82,1,0,1.28,0,30,2,1,11,0,0.53,2,4,0,2,1,0,1,4,0.99,1,2,1.66,19,3,11.67,3.22,3,30,24,0.72,0.02,0,1,2,27.66,20.06,14.65,17,1,6,26,3,1.18,0.09,15,4,0,0.05,70,0.02,0.84,0.59,0.05,1.79,3,3,15,0.04,1,0.07,0,1.3,8,5,1,3,1,6
"6",45.27,71,136.52,1,17,39,1,0.07,0,18,13,4.91,184,0,5,5,136,0.05,0.3,57,2,2,287,251,10,1.74,6,2,74,34,0,2,27,28,1.55,768,1.67,45,0.03,31.96,144,0.02,0,0,0.01,389,12,8.6,17.67,2095.09,0.04,106,337.65,17.14,7.09,0,0.02,0.54,0,133.96,8.64,7,62,0,17,66,0.01,184,20.33,66,164.85,4,1,0,18.66,25,272.18,44,3,170.28
"7",0,3.82,1.51,0,0.06,0.1,0,1,0,0.79,0,0.36,0.11,1.12,1,0,9,3.52,23,1,0,0,0.18,2,0,20,0.44,0,0.21,3,1,1,0,0.02,10,5.17,1,0.06,2.57,7,1,1,0.24,0,0.47,0.01,1,7,0.36,105,1,0.35,8,0.04,0,0.01,0.39,5,0,0,16,0,0.01,1,0.04,0.01,0.5,9,10,0.01,1,0,0,0.02,1,0.11,1,0.05,1,1.52
"8",0.25,66,4,9,27,30,1,0.05,0,0.34,31,0.97,368,0,6,1,192.21,0.2,0.21,58,7,0.03,127,2.25,4,1.48,0.98,6.78,92,87,0.02,4,91,59,8.71,129.03,7.85,76,0.65,1,32.95,0,0,0,0,13,11,1.85,278,669,0.04,113,487,0.11,9.84,14,0.04,4.25,0,7,34.95,5,90,0,12,67,0,613,1.64,121,326.52,10,28,0,9,20,290.32,41.31,0,29.78
"9",0,1,13,0.25,2,1,1,1,0.05,0.04,1,0.6,0.97,0.01,0,0,22,2,2,2,0.07,0.06,29.55,2,1,14,0.73,1.67,0.53,23.56,3.27,0,0,1,3.1,17,2,1,4,1,1,4,0.07,0,2,0,1,2,8,69,1,6,10,1.69,0,1,7.79,3,0,0.18,30,0,0.02,0.47,1,1,0.14,66.1,97,0.01,2,0,0,1.8,16.87,1.63,1.85,0.57,0,6
"10",0.04,0.6,22,0.03,0.53,1,0,40,5.55,11.89,0,0.96,1,3,0.01,0.05,1,5,7,10,0.16,7.6,2,14,0,39,1.18,0,6,2,5,0,0.21,0.03,9,119.44,43,3.56,3,4,3,4,1,0,1,0,2.02,9,1,75,13.01,0.69,10,4,1,1,11,14,0,0.25,97.45,0,0.44,1,3,0.11,6,12.27,63,0,20,1,1.03,0.54,3,2,53.46,4,2.13,44
