"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,6.22,0,3,0.05,6,3,1,5,4,3.85,0,0.56,0.26,1,4,0.21,2,15,0.79,0,1,0,1.52,0.03,0,1.97,0.42,12.26,3,1.35,3,5,1,0,1,0.28,45,3,0.41,18.45,10,8,1,0.01,0,0,0.17,4,2.47,0.02,0.51,0,73,16,4,0.03,0,0.02,2,1.01,0.02,0,2,10,5,3.43,1,0,0.08,0.21,0.03,0.01,0.8,24,1,0.03,3,2.12,6
"2",0.03,31,0,0.03,0.14,11,0,0.12,15,0.03,6.53,2.92,6,0.01,0.28,0.48,0.04,0,0.16,0,0,3,0,8,0,0,0.09,1,45,16,0,2,6,2,0,3,14,7,0.01,0,0.77,0.62,25.09,8,6,0,0,0.04,91,0.04,3,3,0,0.23,0.05,2.94,0,0.77,1,0.12,0.01,0,0,8,0.01,0.01,1.28,6,0,1,0,3,2.39,1.02,0.39,0.03,0,2.31,27,25
"3",1,41,1,0.21,4,48,5,3,1,1,102.74,0.35,14,1,10,6,21,11,20,9,0,10.15,0,15,0.9,0,3.88,4,10,21,3,4,14,18.6,0,13.42,17.95,22,3,2,2,265,68.55,3,6,2.68,1,2,23.66,1,41.99,0.28,0,24,1,95,2,0,0,39,7,0.1,1,11,67.95,1,99,1,1.73,3.73,1,10,0.52,41,5,1.07,3,11.62,23,4
"4",0,10,0,0.19,0.42,1,2,10,1,1,23,0,1,0.27,1,32,2,2,6,10.47,0,6,0,1,0.16,0,9,0.77,1,0.01,0.94,2,0.82,1,0,5.74,4.57,3,3,3,3,87,2,3,0,1,0,1.28,2.92,1.84,0.06,1,0,3,10,8,0,0,0,14,2,0,0,1.03,17,0.11,12.14,0.06,0,0.06,1.19,0.19,2,3.91,9,0,0.01,7.61,2,10
"5",0,31,0,0.01,6,1,0.11,0.21,2,1,1.05,0.12,3,0,1,14,0.06,0,2,0.61,0,0.49,1.6,1,0,1,8,1,11,0.16,4,0.05,0.63,0.54,0,0.56,0.04,18,0.55,0.07,10,4.74,17,0.21,0.01,0,0.03,0.61,1.54,0.49,1,0.05,0,8,0.57,2,0,0,2.17,1,0.25,0,0,9,0.03,0,2.64,1,0,1,0,0.18,0.03,1,8,3.83,0.03,0.95,0.03,3
"6",16.1,1595,0,31.99,11,159,35.37,31.59,4,31,539.68,0.5,35,19,1,6,18,4,3,4,0,16,0,67,6,0,150,84,6,13,1,8,13,16,0,52,3,30,143,40.73,80,614,44,1,6,11,5.11,10,50,67,92,4,0.79,65,114,370,1,0,0,9,8,2,2,21,15,3,35,2,1,0.82,2,30,2,32,496,0.14,28,284,83,4
"7",0,12,0,4,0.71,0,0,1.71,1.06,9,0.8,0.02,0.49,0.45,4,0.16,0.14,4.3,0.18,0,0,1,0,0.37,6,0,0.15,0.09,120,0.42,0.19,1,5,8.66,0,2,20,6.19,2,2,0.12,0.84,18,0.26,0.03,0.01,0,10,1.02,35,1,1,0,1,0.4,80,0,0.77,1,4,4,0,0,0.03,3,0.2,84,4,0,0.03,0.1,2,3,1,4,0,2,3,0.05,0.76
"8",0,2,0,0.06,0.44,1,0.03,0.03,4,0,1,2,4,0.02,0.48,1,40,1,0.95,0,0,1,0,1,0,0,2.12,0.11,0.43,1,0.13,0,0.02,0.4,0,6,0.01,74,1,0.03,0.66,3.45,5,0.35,1,0,0,2,1,3,2,0,0,5,0.32,0.48,0,0,0,2,0.3,0,0,0.59,1,0,2,0,0,0,0,2,0.06,33,0.98,0,0.23,10.43,1,0.66
"9",0,2.02,0,0.02,0.18,10,0.02,0.23,15,0,5.39,0,0.15,1.98,0.03,4,0.43,0.03,2,1,0,0.1,0,0.52,2,0,2,0.24,54,0.01,0.41,0,1,10,0,0.05,2.59,0.67,9,0.32,18,133,0.55,1,0,0,0,2,1,21,0.05,0,0,16,0.03,1,0,0,0,0.08,3,0,0,0.47,1,0.74,0.16,0.03,0,0,0,0,0.01,0.4,1.7,0,0.09,1,0.6,0.08
"10",0,12,0,0.04,1,0.9,0.04,0.02,0.15,0.02,1.25,1,2,0.93,4,3,2,2,1.28,0.08,0,0.03,0,0.06,0,0,2,3,12.46,0.02,7.72,3,20,4,0,6.95,3,2,19.74,0.87,27,1,66,2,1,2,0.05,9,14,8,0.71,0.21,0,25,1.67,1,0.26,0,0.02,1,18.34,0.02,0,0.12,1.93,0.29,6,5.02,0,0.08,0,1,0.15,1,21,1,7,3,1,12.11
