"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,0,5,0,0,2,1,96,2,2,1,0,0,0,118,0,0,3,33,0,10,0,0,1,1,1,0,2,0,2,0,3,1,0,0,0,0,2,0,1,0,298,1,29,0,3,0,0,0,0,0,0,0,20,132,0,0,0,0,0,0,93,0,0,2,0,7,0,4,0,0,0,0,0,1,14,0,0,1,4
"2",4,0,2,0,0,0,10,6,0,0,23,5,0,0,15,0,13,0,1,0,2,0,0,90,2,0,188,2,0,0,6,76,17,0,0,3,0,1,3,0,5,15,0,0,1,0,4,0,235,4,0,2,0,8,4,67,2,0,2,22,0,0,36,0,0,19,10,0,0,16,1,0,0,1,0,0,0,0,1,90
"3",0,0,4,0,5,0,0,0,4,1,0,5,0,1,76,28,0,0,0,0,26,0,0,0,0,0,0,4,1,0,0,3,3,0,0,0,8,0,4,0,0,1,44,10,0,0,35,0,97,0,0,0,0,0,24,8,0,0,1,0,0,2,0,14,2,6,16,0,0,0,0,0,0,0,11,46,0,0,0,1
"4",1,0,0,0,10,0,2,24,13,10,0,41,0,0,6,3,1,0,0,0,0,0,0,4,0,0,0,3,3,0,0,57,0,0,0,0,0,0,0,0,1,0,1,0,2,0,61,0,5,3,2,0,0,12,77,0,0,3,1,2,0,37,0,3,2,6,8,0,0,0,0,0,0,1,3,1,0,0,0,27
"5",0,1,39,0,122,2,1,94,67,3,0,57,0,0,236,0,45,0,30,0,44,0,0,4,0,19,0,53,52,0,1,105,76,0,0,13,0,0,1,0,5,68,38,4,1,0,0,1,19,0,1,6,0,44,82,17,17,0,13,0,0,0,0,59,0,26,1,1,13,0,1,26,0,0,7,8,0,0,0,12
"6",0,0,2,0,0,0,2,0,25,0,0,3,76,0,0,9,0,0,2,0,0,0,13,13,0,0,1095,0,6,11,7,4,0,0,0,2,2,0,1,0,0,8,0,17,3,0,0,9,0,1,0,1,0,0,46,0,57,1,11,6,0,1,0,0,1,0,2,0,0,136,0,1,0,1,0,0,2,0,0,46
"7",1,0,3,0,4,0,0,0,0,4,4,1,65,0,36,0,7,0,1,0,0,0,2,4,0,2,0,0,0,3,4,15,0,0,0,0,0,1,2,0,0,83,0,0,6,4,1,0,5,15,0,14,0,35,128,0,0,1,0,38,0,61,6,0,0,0,19,0,0,0,0,16,0,0,0,8,11,0,0,110
"8",0,0,1,0,1,4,0,9,0,0,2,0,2,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,16,0,11,1,0,1,0,32,0,0,3,0,0,15,4,1,0,2,1,0,0,0,2,1,0,8,0,2,0,7,0,0,1,0,1,5,0,5,21
"9",0,0,0,1,45,0,0,402,1,0,0,29,14,0,0,26,0,0,0,0,1,0,0,23,0,0,1,0,5,0,0,7,3,0,0,2,0,0,0,0,2,0,0,9,1,0,0,0,0,0,7,9,0,2,22,0,1,2,0,103,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,7,27
"10",0,0,0,0,0,0,0,95,21,4,0,0,0,1,32,16,19,0,3,0,5,0,0,6,0,1,0,0,11,0,4,63,0,0,0,0,0,1,4,0,0,75,0,0,5,1,3,0,17,2,0,0,0,111,13,10,0,0,0,2,0,83,4,0,1,0,4,0,2,0,0,0,0,0,1,12,0,0,1,0
"11",0,0,5,0,0,0,0,1,2,11,0,1,0,0,84,0,4,1,1,1,0,0,13,11,1,0,0,0,13,2,0,4,0,0,0,2,0,0,0,0,0,15,0,5,3,0,45,0,0,4,0,4,0,0,205,1,5,0,0,217,1,0,12,1,1,6,0,2,1,0,0,3,0,1,8,0,5,0,0,28
"12",0,0,0,0,0,0,5,0,0,0,27,0,16,0,2,2,22,0,4,0,6,0,7,5,0,1,0,0,3,0,9,12,7,0,1,7,2,0,1,0,18,59,3,3,0,0,0,0,92,1,0,0,1,0,9,0,0,0,0,169,0,9,96,0,0,0,1,0,13,0,0,0,0,1,6,2,1,13,0,19
"13",0,0,3,0,1,1,70,0,2,7,0,16,2,1,5,15,0,0,0,0,38,0,4,28,0,0,5,14,6,3,0,0,3,0,0,0,0,0,1,0,0,61,0,1,0,4,38,0,25,1,1,0,0,0,9,6,0,0,5,185,0,0,21,0,0,36,32,0,0,0,0,0,0,0,0,1,0,2,0,24
"14",0,0,1,0,0,0,82,0,2,0,33,59,0,11,87,73,7,0,0,0,0,0,79,21,0,0,17,132,38,3,10,0,0,0,0,4,12,1,0,0,1,0,0,0,7,5,0,0,46,1,3,0,0,203,68,11,0,0,0,0,0,6,60,32,0,0,0,4,1,1,0,0,0,0,1,90,1,9,0,77
"15",2,0,1,0,25,0,0,6,0,0,4,22,1,0,72,10,0,1,15,0,3,0,30,0,1,2,0,9,1,11,2,18,0,0,0,4,0,2,2,0,10,88,0,26,1,0,1,0,0,1,0,0,0,8,93,1,0,0,0,1,0,1,0,0,1,4,27,0,0,0,0,5,0,0,0,22,0,0,3,18
"16",1,0,3,0,1,0,0,0,0,7,9,85,0,0,28,5,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,5,10,0,0,0,0,8,0,1,9,18,18,10,0,17,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,20,1,0,0,39,14,0,0,0,0,1,0,1,0,4,3,0,0,0
"17",5,0,0,1,1,0,12,0,1,0,0,74,0,3,6,60,0,0,0,0,0,0,10,0,0,13,0,22,1,1,2,0,3,0,0,0,2,0,0,1,65,0,5,3,9,0,0,0,29,0,1,0,0,73,20,0,0,0,2,0,0,20,1,1,0,75,0,0,0,0,4,0,0,1,0,12,3,1,1,6
"18",1,0,4,0,19,0,1,233,22,0,5,0,0,2,24,0,17,1,3,0,2,0,2,16,0,6,291,0,0,0,0,24,0,0,0,0,0,1,0,3,0,115,0,2,0,3,1,5,0,4,0,0,0,0,34,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,4
"19",0,0,11,0,27,0,0,6,0,0,5,0,1,1,7,0,2,0,4,1,11,0,0,40,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,25,22,3,4,0,0,6,0,0,0,0,8,52,0,10,0,0,0,0,79,9,28,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,9
