"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",17,36,20,84,0.02,1,3,3,11.77,15,4,0,49,4,13,15.92,3,0,3,0,21,426,62,257,4,0.69,23,2,12,26,2,2,1.38,2,28,141,41,38,3.69,3,53,58,24,26,33,43,5,13,8,27,21,1,15,1,217,0.46,28,1,74,39,64,4,91,4,29,86,1,31,10,3,2,1,44,33,27,49,17,0.98,1,7
"2",1,4,11,16,0,1,3,9.02,1,10.93,1,0,3,4,2,0.02,1,0,2,0,5.46,53,39,203,18,0.36,23,1.75,5,93,3.91,0,0.71,1,55.28,72,6,10,0.05,10,1,29,28,3,223,79,11.02,33.43,15,24,9,2.05,3,1,39,0.24,31.88,1,63,13,2,1,14,2.96,51.67,223,10,4,23,0,2,13.52,2,17.52,31,6,88.73,0.59,1.26,1
"3",0.01,0.02,0.01,0.03,0,0,0.03,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.08,0.01,52,0.03,0.05,0.01,0.01,1,0.01,0,0,0.11,0,0,0.03,0.01,0.02,0,0,0,0.07,0.02,6,0.03,6,0.01,0,1,2,0,0,0,0,0.04,0.04,0,0.02,0.01,1,1,1,0.01,0,0.02,0.03,0.04,0.24,1,0,0,0.03,1,0,21,4,1,0.09,0.2,5
"4",1,1,11,43,0,0.06,2,1,0.01,1.44,2.53,0,10.7,25.5,2,0.06,1,0,4,0,5,7,2,23,1,1.41,18.05,2.68,0.02,1.42,1,18,1,0,3.87,3,30,13,8,0.22,1,8,26,3,3,37,5,0.16,0.96,5,9,1,0.32,0,127,1,0.24,0.05,2,4,1,3,8,0.92,29,33.09,1,60,2,0,0,1,118,1,9,4,3.29,0.78,1.26,6
"5",2.34,6,0.34,11.96,0,1,1,0,0.01,3,3,0,3,0.01,0.06,0.32,1,0,0,0,0.44,4.06,2.09,9,11,0.14,1,4,1,1,0.8,0,0.29,1,5,1,4,1.09,0.05,0.04,4,4,1,14,3,28,0.73,1,1,6.34,0.67,0.01,0.56,0.07,11,0.1,11,0.01,4,0.35,47,0.19,14,1,4,1.73,0.04,42,21.08,0,0.31,0.4,12,3,3,5,3,0.24,0.52,0.08
"6",1,2,1,9,0,0.27,5,1.4,1.29,0.69,3,0,4,2,4,5.31,0.01,0,0.1,0,8,196,10,3,4,0.23,33.64,0.54,7,2.8,0.29,1,0.46,0,2.46,98,6,26,0.03,4,4.43,3,2,1,12,19.33,4,5,0.23,2,34,1,1,0.07,6,0.15,2,2,5,4.66,22,11,7,3,1,36,4,12.09,2,1,0.1,2,23,2,9,15.77,14,0.38,0.85,4
"7",0.16,0,0.01,0.06,0,0.11,1,1,0,6,1,0,0.43,1,2,0.01,0,0,0.36,0,0.02,16,0.7,3.08,14,0.07,0.27,0.01,0.02,3,1,0,0.14,1,10,12,0.29,0.89,0,1,5,0.22,0.05,0.05,0.17,1,0.68,7,1,7,7,0,1,0.01,3,0.05,10,0.05,0.52,0.04,15,1,0.11,0,1,23,0.01,0.13,0.2,0,0,0,14,15,0.04,0.88,0.01,0.12,0.25,0.02
"8",3,1,1.17,53,0,0,1.11,0.01,0,3,1,0,0.63,0.02,0.04,0,0,0,0,0,0.02,33,0.12,26,0.06,0.04,1,2,0.03,0.12,2,0,0.09,0,2,2,0.35,1,0,0.16,1.43,6,5.29,1.59,2.27,3,0.04,0.33,0.02,6,0.19,0,0.04,0,1.36,0.03,0.77,0,1,2,10,0.29,1,0.1,1,1,1,7,16,0,0,0.01,0.33,0.04,2,1.22,0.13,0.07,0.16,0.04
"9",2.64,0.76,1.4,30,0,0,0.06,0,0.01,1.13,1.39,0,1.28,0,1,0,0,0,0,0,0.06,5,8.19,11,0.13,0.08,26,0.02,0.04,3.02,0,0,0.15,0,7,7,1,42,0,0.08,6,1.5,36,1,2,0.79,0.26,0.37,0.03,4.03,1,0,4,0,5,0.05,0.93,0.01,1,0.44,2,1,1.29,1,9,57,0.36,15.1,0.44,0,1,0.01,1.45,1.02,2,0.76,1.68,0.13,0.28,0.12
"10",1,0.75,1,5.79,0,0,0.08,0.12,0,0.71,4,0,11,0.02,2,0,0.08,0,0,0,0.12,42,0.35,9,0.11,0.19,12,0.67,0.39,0.77,1,0.27,0.38,0,5.88,24,0.5,4,1,1,1,13,1,1.03,3.66,1,5,1,0.01,6.74,4.03,0.01,1,0.08,69,0.13,7.5,0.01,6,0.18,1,2,4,0.02,2,9,1,5,2,0,0,0.01,4,2.16,12,4,0.59,0.31,0.69,0.04
