"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",6,58,0.01,5.56,2,15,0.02,0.17,25,0,2,2,0,31,0.17,0.61,1,0,13.2,0.52,5,44.13,0.26,0.74,21,1,2.34,4,14.69,0,184,0.28,0.52,0.45,2.25,11,1,0,0.69,3,38.93,1,137,1,0.43,0.85,0.39,60.03,5.78,0.01,0.02,2,2.33,35.37,31,13,19.4,1.71,1,67,0,12.83,18,1,5.79,49,1,0.43,2,0.01,12,1.02,0.01,8,1.78,0,4.4,227,0,25
"2",7,51.46,0,0.18,36,39,4.4,10,238.77,5.95,2,3,2.95,3,0.59,4,0.79,35.37,18,1.41,0.84,5.7,0.89,1,0.77,58,8,23,644,16.93,66,5.86,1.32,7.21,1,625.72,27.35,0.25,1.1,1,9,9,35,362,1.19,1,42.21,1.46,3,1.17,0.01,2,9,26.15,6.87,1,1,2.75,36.27,114.53,14.86,13,38,0,24.09,29,3,1,183,0.16,1,390,3.57,95,17,1,8.94,1,15.46,33.67
"3",7.6,9,0.53,252,0.49,3.56,0.08,2,4,0,0.03,0.55,0,5,0.18,0,0.31,0,0.26,0.54,0.16,0.24,0.27,0.01,0.46,0.01,0.28,1,8.25,0,8.52,0,0.54,0.23,0.22,23,1.01,0.01,0.72,0.1,4,0.26,1.21,1,0.45,1.33,1,19,44,0,0.25,1.33,4.96,3.25,45,2.04,1,2,0.21,47,0.01,4,3,0.07,37,7,25,0.45,10,0.47,10,8,1,4,2.09,0.96,0.06,7,0,28
"4",2,26.86,0.38,22,15.48,13,1,9,184.51,0.99,6.27,117.6,5,4.39,0.14,1,3,0.31,21.06,0.42,3.42,1.58,0.21,12.59,28,16.22,3.03,6,24,2,54,0.07,0.42,5,0.01,2.13,0,0.41,0.56,1,2,9,69,72.75,0.35,0.01,1,9.23,35,0.12,1.8,1,3.1,30,21,4,6.04,1,1,33.06,1,4,2,0,106,59,0.79,0.35,30,2,7,4,0,4.75,47,0,2,218,0,36
"5",7,135,0,5,39,3,7,35,82.2,0,16,3,0.38,3.62,0.3,5.25,7,0.13,4,0.91,0.98,4.59,0.45,1.12,2.74,0.68,1,151,34,0,90.83,3.68,0.91,6,0,73.56,4.52,3,1.1,2.86,41,82,6,4,0.76,0.09,21.48,16,7,0.01,3.43,9.83,78,1,25,6,22,1,3,72,1,19,15,0,1,1,39,0.76,1,12.03,2,1,0,22.53,108.48,0,4.24,65,0,4.89
"6",15.47,28.47,0,4,14.57,2.5,2,0.01,5,1.6,0.41,15,0.01,9.64,0.16,0.1,0.72,0.39,2,0.48,2,0.75,0.24,0.26,9,2,0.56,7,6,0,6.04,33,0.48,1,0.01,43,3.24,4.3,0.64,1,7,1,13,2,0.4,2,2.55,0.97,59,0.01,1,0.12,110,9.94,18,5,11,0.01,0.01,1.22,4,3.52,9,0,45,11.31,3,0.4,12,9,20,14.22,0.06,5,2.16,0,7.43,1,2,59
"7",3,26,0,2,0.33,1,0.17,1.33,2.9,1.92,6,26,1.33,5,0.19,4.85,21,0.02,35,0.58,0.57,1.17,0.29,3.96,0.98,3,2,126,2,0,6,4,0.58,1.42,0.02,202.4,0.08,6.63,0.77,4.3,71,5,91.36,6,0.48,9.04,0.1,2.72,10.74,0,0.07,0.48,15.53,19,1,2,1,5,5,1,2.83,0.39,5.44,0,7,1.99,0.58,0.48,2.45,6,0.82,1,0,2,2,0,0.78,32,5,78
"8",30,49,7.97,2.08,36,667,0.04,29.97,131.88,1.06,2,4.47,3,6,0.5,3,2.92,0,3,1.41,0.42,8.24,0.75,0.43,1,1.18,2,3,13.7,14.23,6,0.16,1.5,0.71,0.85,16,1,0.02,2,1.52,10,4.37,47,3,1,23.47,1.26,3,0.76,0,0.04,1.36,3.76,2.98,3.31,6,14,2,3,9.77,0,3,33.22,1,127,2.43,1,1.25,1,0.23,5,1,3,20,3.92,2.75,3.23,1,0,52
"9",2,70,0,69,37.73,24,3,66.65,175.21,11.15,42.74,97,18.35,1,1,3,27,5,4,1.41,0.87,3,1,3.69,7.24,1.23,0.3,43,1027,3,41.91,24.65,1.32,70,1,194.61,2,3,1.1,1.17,7.04,25.96,6,3,1.19,52.42,1,29,57,0.13,1,2,45.81,25,4,1,6,6,68.04,6,0.17,2,3,0,3,7,24.45,1,4,11,18,731.69,0,35.84,12,0,22,48.32,29,56
"10",364,259,29,2.51,137.15,27,1,1,4,3.07,33.94,16.62,5,5,0.31,4.13,6,0.02,67.07,0.92,20.1,153.8,0.46,3,36,4,1,95,6,0,292,4.12,0.92,29,3.99,43.39,3,2,1.1,3,343,28,1,22,0.77,14.42,9,29,3,12.12,1,9.97,111.64,124,10.57,44.96,13,18.87,12,170.65,7.67,47,53,0.07,179.53,30,3,0.77,12.03,1,2,1.36,1,11,110.02,1,0.92,9,3,461.01
