"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,0,0,6,0,9,5,1,0,1,0,1,0,1,2,0,0,0,0,3,0,0,1,0,0,0,3,0,0,6,1,0,0,4,0,0,0,1,0,0,15,0,33,5,0,0,7,1,20,0,0,7,5,14,2,0,0,4,0,0,0,0,12,0,25,1,0,0,21,0,0,8,0,3,0,48,0,0
"2",0,0,1,0,1,9,0,9,0,0,1,8,0,0,0,0,0,7,0,0,0,0,0,0,6,0,7,0,0,0,1,27,0,0,0,1,5,0,0,0,0,9,1,0,0,56,0,2,1,0,12,0,0,4,0,10,0,7,0,1,0,0,1,0,0,2,6,8,1,0,0,0,0,0,65,4,9,0,0,0
"3",1,1,2,0,1,1,10,18,3,0,0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,20,0,1,0,0,0,0,85,0,0,46,0,4,0,0,3,0,0,25,0,7,1,0,0,0,0,0,2,0,0,2,5,2,0,0,0,0,2,14,48,0,7,8,0,0
"4",2,2,6,0,0,6,0,15,9,2,0,0,0,0,0,1,0,1,0,0,1,0,2,1,4,0,19,0,0,0,0,0,0,0,0,1,1,12,0,2,0,0,10,0,10,26,0,0,4,0,3,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,1,7,2,0,1,0,2,0,85,0,9,1,0,0
"5",2,2,9,0,0,11,0,51,0,2,0,20,0,0,0,11,0,6,0,3,0,45,0,1,8,0,27,2,0,0,0,8,0,0,1,0,0,0,0,0,0,18,33,0,0,59,0,5,0,0,0,0,0,9,0,1,2,14,0,0,51,0,0,0,0,6,61,5,1,0,0,0,36,7,39,1,40,0,0,3
"6",0,158,0,0,0,0,88,0,95,10,15,0,0,0,0,0,308,0,65,0,13,346,0,0,0,4,0,36,28,0,10,0,0,0,0,141,96,142,95,72,23,3,0,372,1069,0,0,34,136,30,330,239,83,1071,35,106,0,0,0,0,0,10,3,60,8,52,0,496,0,987,461,0,0,0,0,0,0,0,1161,53
"7",0,3,2,0,0,22,2,7,0,5,0,10,0,0,0,6,2,2,1,0,0,0,0,0,16,0,0,2,0,0,0,9,0,0,2,0,0,1,0,3,0,21,1,0,0,34,0,3,0,1,2,0,0,10,0,7,0,0,0,0,8,1,0,1,0,6,7,5,6,0,3,0,9,0,98,2,23,6,0,4
"8",2,7,6,0,0,12,1,2,0,0,2,13,0,0,0,4,1,4,0,1,0,0,0,21,23,0,17,0,0,0,1,25,0,0,0,0,0,0,0,0,0,6,0,0,0,40,0,2,0,0,0,0,0,7,0,0,0,13,0,1,34,0,1,0,0,4,49,11,3,0,0,0,22,0,94,1,40,0,0,3
"9",0,0,1,0,0,18,0,4,0,1,0,17,0,0,0,4,2,3,0,0,0,25,0,2,2,0,35,0,1,0,0,4,0,0,3,0,0,0,0,0,0,5,12,0,0,30,0,0,0,0,0,0,0,11,0,22,0,16,0,0,11,0,1,0,6,1,3,17,1,0,0,1,3,1,83,0,51,2,0,3
"10",1,0,2,0,0,10,0,53,1,0,1,36,0,0,0,10,14,3,0,1,0,0,0,0,7,0,20,0,0,0,0,10,0,0,1,0,0,0,5,0,0,25,18,0,0,18,0,0,0,0,0,0,0,12,1,4,0,3,0,0,27,0,0,0,0,1,27,33,0,0,0,0,9,1,25,2,83,0,0,6
"11",0,9,1,0,0,9,1,1,0,0,0,3,0,0,0,1,4,0,0,0,2,7,2,2,4,0,26,5,0,0,0,0,0,0,0,5,6,0,0,0,0,11,3,0,0,29,0,1,0,0,0,0,0,28,1,0,1,0,0,4,1,0,0,0,0,0,9,5,1,0,4,0,2,0,3,0,0,1,0,2
"12",1,1,3,0,0,0,0,1,0,0,0,6,0,0,0,1,3,0,0,0,2,1,0,0,2,0,8,0,0,0,0,4,0,0,0,4,1,1,1,0,0,6,10,0,5,19,0,2,2,0,0,0,0,96,3,10,0,2,0,0,0,0,1,1,30,2,14,0,1,0,0,0,5,2,57,2,0,1,0,2
"13",1,0,0,0,0,8,3,1,1,1,0,8,0,1,0,0,0,0,0,0,0,10,0,0,5,0,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,20,0,1,4,0,0,7,7,1,0,0,0,0,13,0,2,0,0,3,0,0,0,1,1,44,4,0,0,0,0,0,3,14,4,3,17,0,0
"14",1,0,0,0,0,0,0,0,0,0,1,28,0,0,0,25,2,2,0,0,0,10,0,0,3,0,41,0,0,0,0,2,0,1,0,13,0,0,0,4,0,0,18,0,0,12,0,1,0,2,0,0,0,16,0,11,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,44,0,8,2,0,0
"15",0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,6,7,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,0,0,1,1,0,0,3,11,0,2,9,0,2,1,0,0,1,2,3,0,0,9,5,1,0,0,0,0,0,1,1,0,0,0,52,1,2,0,6,0,12,0,43,0,30,6,0,1
"16",1,1,0,0,0,16,0,3,0,0,0,35,0,0,0,16,1,5,0,5,0,2,0,2,3,0,10,2,0,0,0,8,0,0,0,0,0,0,0,1,0,8,58,0,2,91,0,7,0,0,0,0,0,1,0,1,0,15,0,0,11,0,0,2,13,2,13,9,2,0,0,2,6,0,120,2,49,0,0,8
"17",0,9,16,0,0,0,11,2,3,0,0,5,0,0,0,0,0,1,0,1,1,1,0,1,11,0,6,3,1,0,0,3,0,0,1,0,0,0,0,7,0,0,5,0,4,33,0,3,1,1,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,11,5,0,0,6,0,11,0,61,7,16,12,0,7
"18",1,2,0,0,0,3,3,3,1,0,0,8,0,0,0,3,4,5,0,0,2,5,0,0,1,0,8,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,23,0,1,2,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,5,2,0,1,0,0,9,20,7,38,3,0,4
"19",0,10,2,0,0,0,10,0,1,3,0,10,0,0,0,0,2,0,0,0,0,14,1,1,7,0,2,1,0,0,0,0,0,0,0,0,2,8,0,2,0,6,1,0,7,6,0,0,0,1,0,0,0,151,2,0,0,0,0,0,0,0,1,0,4,0,5,4,0,0,5,0,0,1,2,0,12,1,0,5
"20",3,0,22,0,2,0,0,11,24,3,6,0,0,0,0,1,0,0,15,0,5,47,5,0,0,0,0,2,3,0,0,0,3,0,0,13,13,93,20,36,0,0,0,0,119,63,0,19,28,4,157,2,0,232,8,2,0,0,0,7,0,0,3,6,4,4,0,0,7,4,52,0,19,0,0,7,0,45,5,13
"21",0,0,0,0,0,0,0,0,56,4,1,0,0,0,0,1,0,0,14,2,7,107,0,0,0,0,0,42,10,0,4,0,9,0,0,86,64,142,37,44,4,1,110,0,181,0,0,27,77,22,153,2,0,483,11,0,13,0,0,30,0,2,0,41,261,14,2,0,0,13,170,0,49,66,0,39,0,0,6,15
"22",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,0,1,0,3,0,3,0,0,0,0,1,2,0,0,0,1,0,0,22,43,9,3,5,0,0,39,0,21,0,0,4,10,1,36,0,0,192,1,13,6,0,0,0,0,0,1,15,57,0,87,0,0,0,15,0,0,7,0,1,1,0,0,0
"23",0,0,1,0,0,2,0,6,0,2,0,1,0,0,0,6,0,1,0,1,0,7,0,0,11,0,3,0,3,0,0,3,0,0,1,0,0,5,0,2,0,0,0,0,4,12,0,0,0,0,4,0,0,84,0,7,1,3,0,0,1,0,2,1,0,0,0,5,0,0,0,0,6,5,40,0,36,0,0,3
"24",0,2,9,0,0,0,0,8,0,0,0,2,0,0,0,2,0,3,0,2,0,7,0,0,4,1,0,3,0,0,0,3,0,0,1,1,0,1,0,0,0,11,0,0,2,19,0,5,2,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,1,10,1,0,0,7,0,2,10,4,0,4,7,0,0
"25",0,0,0,0,0,0,3,0,5,1,0,0,0,1,0,0,0,0,1,0,0,16,1,0,0,0,0,3,2,0,0,0,1,0,0,7,11,12,1,15,0,0,11,0,56,2,0,0,9,0,3,0,0,49,1,6,0,0,0,0,0,1,0,4,32,0,14,1,0,3,5,0,0,8,10,1,0,1,0,0
"26",0,0,1,0,0,4,1,1,2,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,2,0,24,0,0,0,0,2,0,0,0,4,0,0,0,0,0,6,14,0,51,88,0,1,3,3,3,0,0,1,0,6,2,2,0,0,2,0,1,0,0,0,37,10,1,0,0,0,5,0,64,0,12,5,0,0
