"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"291090",16,0,1,0,1,0,0,0,0,0,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.08,5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0
"244669",0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0.04,0,0,0,0.05,1,0,0,0,0,2,0,0.01,0,0,0.04,0,0,0.01,0.04,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0
"156701",0,0,1,0.02,0.67,1,0,0.01,0.05,0,0.48,0,1,0,0,0.01,0,0,1,0,0.01,1,0.01,0,0,2,0.81,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,2,0,0,0,0,0,1,0,0.01,0,0.01,0,0.01,0.4,0,0,2,0,0,0.07,0,0,0,2,0,0,0.23,0,0.04,0,0,0
"553964",0,0,0.01,0,0.01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86468",8,1,0,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13825",0.01,0.01,0.01,0,0.01,1,0,0.04,18,0.11,1,2,0,4,0.06,11,8.36,17,1,3,0,0,6,3,0.74,0,0,2,0,0,0,0.01,24,3,0,0.57,1,8,0.01,6,0.05,0.02,4,0,1,15,0.02,0,0,0.12,10,1,0,0.05,0.01,0.09,0,0.02,0,0,1,0,0.22,1,0,0,0,0,1,0,0.32,0,18,0,0,2,0,9.99,0,1
"246692",0.27,0,1,0,2,0,0,0,0,3,3.12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.18,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0.01,0,0,0,0.71,0,0,11.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0
"152001",0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1,0,0
"259130",0,0,0,0,0.11,0,0,0,0,0,0,0.01,0,0.04,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.1,0,0,0.04,0,0,0.05,0,0,0,0,0,0,0,0,0
"17538",0,3,0,0.41,0,1,3,4,0,0.19,0,0.05,0,0.01,3,0,0.04,0.01,0.01,3,0.22,0,1,0.03,0,0,3,3.47,0.03,0,0.54,0.01,3,1,0.01,0.21,3,0.01,0.01,0.26,3,0,0.03,2,2,0.06,1,0,1,0.01,0,2.05,0.09,0,0,0.02,0.01,0.04,1,0,0,0,4.89,1,0,2,2,0,0.01,0,0.03,0,0,0.06,0.01,0,0,0.01,0,0.03
"185187",5,0,0,0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115159",0.14,0,0.21,0,10,0,0,0,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,5,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.02,0
"221384",0.12,0.93,0.01,8,0.01,12,6,7,2.29,6,0,1,0,4,1,0,6,1,0.04,7,6,0.69,11,0.04,0.05,0,0,25.86,4.61,0,0.04,1,7,0,0.04,2,29,1,1,2,0.02,0,4,3,15,0,4,0.02,1,7,1,22.13,0,5,0,4,1,0.01,65,1,0,0,13.77,1.51,0,0.04,0.47,0,0.01,0,1.68,2,0,16,1,2,0,0,1,0.03
"47990",0,0,0.01,0,0,0.28,0,248,0,9,0,0,0,0,0,0,0,0,0,0.01,47,0,4,0,0,0,0,0,0.45,0,0,4,0.06,0,0,0.12,0.01,0,0,0,0,0,0,0,0.02,0,0.01,0,0.58,0,0,0.05,0,0.11,0,0,0,0,0,0,0,0,0.29,0,0,0.03,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0
"469832",57,1,1,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0.12,0.03,0,0,0,0.01,0.02,0.01,0,0,0,0.01,2,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0.01,0,1,1,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.01,0.02,0
"525269",0,1,0,1,0,0,0,0,0.01,0,0,0,0,3,0,0.01,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0.01,0,6,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"192842",0,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"347862",11,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"243806",0,0,0,0,0,0,0,0,0,0,0,4,0,0.02,0,0,0,1,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0.01,0,0,0,0,0,0,0,1,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
"2394",0,1,0,3,0,0,0.05,1,0,0,0,0,0,1,0.03,0,0,0.03,0,0,0,0.02,0,0.01,0,0,0,0,0.03,1.86,0.01,0,0.29,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,2,0.01,0,0,0,0,0.02,0,0,0.01,0,0.02,0,0,0.01,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0
"182687",0.1,0.01,1,1,2,1,0,0,2,0,0.01,0,5,0,0,1,0,0,0,0,0,1,1,0,0,1,0.03,0,0,0,2,0,0,0,0,1,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,11.02,0,0,0.04,0,0,0,0.03,0,0.02,0,0,0,0,0.01,0
"106166",0,2,0,0,0.22,0,0.01,1,0,0.11,0,0,0,0,0.04,0,0,0,4,0,1,0,0.12,0.02,0,3,0,0,0.03,0,0.02,1,0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0.03,0,0.05,0,0,0,0,2,0,0,0,0,0,0,4,0,0.02,0,0.23,0,0,0.09,0.01,0,0.01,0,0,0,0,0,0,0,0.21,0
"224539",0,1,0,0,0,0,0,0,0.01,0,0,0,3,0,1,0.09,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.01,0,0,0,0
"131765",0.14,0.1,0,161,0,0.04,36,0.02,0,0.01,0,1,0,0.15,0.07,0,0,0.01,0,3,2,0.04,9,46,0,0.04,0,6,0.16,0,0.02,0,5,0.13,0,4,0.3,29,2,2,0.01,42,0.02,0,0,1,2,28,0,1,0,9,0,0.09,0,0,0,0,0.12,3,0.02,0,10,0,0,0,0.01,2,0,0,0,0.04,0.01,0.06,0.01,0.06,0,0.01,0,0
"246752",1,0.03,1,0.9,12.34,0.01,1,0,1,1,0.73,0.01,0.17,1,0,0,0.01,0,0,0,0.01,4,0,0,0,1,1.28,0,1,0.2,0,0,0,0,1,1,0,0,1,0,0.02,0.01,0,0,0,0,0,1,0.07,0,0,0,0,2,3,0,0.01,0,0.04,1,0,1,0,0,4,0,0,0.04,0,0.01,0,0,0,0,0.09,0,0.04,0,1,0
"82696",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368299",0,0,0,0,0,0,0.01,0.03,0,0,0,0,0.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.07,0,0,0,0,0,0.22,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
"470805",0,38,2,3,0,9,1,1.6,30,10,0.05,0.4,0.17,9,26,34,4,5,47,0.13,2,0.02,19,30,25.76,0.01,0.05,0.01,1,0.2,0.08,2.37,0.01,1,1,55,8,40.07,0.01,18,14,155,27,2,3,10,1.47,3,0.09,2.07,7,0,0,26,0.11,0.04,1,19,0.02,0.2,2.41,2,0,2,0.01,0.01,0,0.15,3,6,0.78,0.1,56,1,0,2,2,60,10.16,0.84
"428237",0,1,0.01,5,0.01,2,9,1,34,0.34,1,1,0.55,1,3,0.02,9,2,0.01,20.09,11,0.11,29,0.1,35,0,0.26,10,4,0,14,0.09,3,0.21,0,5.1,11,1,0.01,0.07,0.04,0.05,24,0,10,0,123,0.03,1,13,4.48,1.05,0.01,0.09,12,1,0.29,0.02,1,0.04,0.03,0.03,7,32,0,1,0.4,0,1,0.14,1,0.15,0.21,43,0.01,0.02,1,0.08,0,1
"585307",0.16,0,1,0,1,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"18298",0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.01,0,0.2,0,0,2,0.01,1,0,0.01,0,0,0,0,0.01,0,1,0,0,0,2,0,0.12,0.26,0,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0
"3956",0,0.32,7,3,0,3,0.01,0,29,1,0.02,0.01,0,6,8.09,8,2.25,1,0.03,2,0,0,2,2,1,0.01,1,0,0,0,1,0.07,0.01,0,0,1,5,4,0.04,0,0,0,3,0,0.03,0.12,0.04,0,0,32,1.19,0.01,16,1.09,0,0,0,1,0,0,0.02,0.05,1,3,0.02,3,7,0,0.15,0,1,0.02,53,1.24,0,0.24,0,74,0,0
"376387",0,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0
"59853",0,0,0,0,0,1,0,2,0.01,0,0,0.01,0,1,0,0,2,1,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0,0,0.06,0.03,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0
"3838",0,1,0,0,0,2,0.01,0,1,0,0,0.01,0,1,0.99,2,0.36,1,1.34,0.01,0,0.01,0.23,3,1,0,0,0,0,1.24,1,1,0,0,1,0.01,1,0.33,0,0,0,0,0.19,0.01,0,0.03,0,0,0,3,6,0,4,0,0,0,0,2,0,1,1,0,0,2,0,0,2.64,0,1.57,0,4,1,8,0.04,0.03,1,0,2,0,0.02
"471141",36,0.44,116,49,604.43,16,25,87,13,19.5,219,168,55,57,3.62,5,65,11,244,97,2.94,195.88,20,17,135,425,255,43,17,42,0.08,18,76,47,22,80,96,129.34,159.19,61,5.35,27,65,4,76,188,79.51,41,1008,37.52,6,18,56,11,47,7,151,24,22,153,168,41,51,59,301.59,107,78,121,122,11.69,172,6.04,131.21,0.01,271,13,11,70.92,130,73
"126521",0,0,0,16,0,0,0.04,1,0,0,0,0,0.17,0,0,0,0,0,0,0.01,0.11,0.01,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0.01,0,0,0.01,0,0.01,1.24,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,1,0,0,0.03,0,0,0,0,0.01,0.01,0,0,0,0,0.04,0,0,0
"191687",2,0,0,0.41,4,0.01,4,3,0,0,0,0.28,0,1,0,0,0.03,11,0,2,0,8,0,0,0,2,0,0.02,0.01,0,0,0.06,0.18,2,0.01,0,0,0.1,0.01,0,0,0,0.01,0.05,0.17,0.01,0,0,0.08,0.1,0,0.34,0,0,0,0,2,0.01,0,0,0,0,6.45,0,1.3,0.01,0,0.07,0.01,0,2.64,0,0,0,0.01,0.03,0,0,0.01,2
"149555",0.13,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"9568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,25,0,0,0,0,0,0.01,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"162077",2,1.27,54,150,344.9,23,4,17,153,0.75,24,50,20,10,0.6,1,29,14,10.34,11,215,18,16,17,96,15,161,114.61,25,111,50,67,26,1.86,102,4,1.1,22,58,5.7,38,0.01,54,41,5,47,6,1.11,69,40,100.06,19,132,0.59,12,4,23,102,35,1.43,21,16.13,23,69,67.66,82,95,7,66,24,74,154,1,2.28,101,36,46,15,0,46.52
"58301",1.63,2,2,18,38.75,5,0.79,2,1.55,3,6,0.03,0.43,0,1,1,4,0.01,12,5,1,3,4,1,0.72,34,3,3,3,2.97,0.02,0,1.32,3.72,7,1.83,5.14,0,1,0.04,2,0.14,2,1,4,0.72,2,0.02,10,0,0.25,4,2,1,2,1.21,0.98,3,0.41,0.01,6,2,11.65,0.32,22.02,0.14,0.14,7,5,0,1,7,0.01,0.17,2.97,1,0.07,0,0.18,2
"108816",0,11,0,0,0.11,2,0,0,23,0.46,0,0,0,0,6,8,2,0,16,0,0.01,0,27,40,0,1,0,0,0,0,0.03,0,0,0,0,5.78,5,0,0,0.04,5,0,0,0,0,13,0.01,0,0,0.02,11,0,0,8,0,0,0,0,0,0,0.05,0,1,0,0.12,0,0,3,0,0,0,0,8.07,5,0,4,0,0.09,0.56,1
"50448",0,1,1,0,3.52,0.09,0,0,0,1,0.01,0,0,0.01,0.07,0.01,0,0,3,0,0,0,1,1,0,1,0.03,0,0,0,3,0,0.05,0,0,16,0.11,0,0,2,0.38,0,0,0,0,2,0,0.01,0,0.01,0,7,0,3,0,0,0,0,0,0,1,0.01,0,0,1.71,1,0,0.04,0,0,0,0,0,1,0,1,0,6,8,0.06
"169775",1,0,0,0,0.12,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2181",0,0,0,1,0,0,0,0,0.02,0,0,0,0,0.03,0,3,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"149109",3,6,4,27,1,2,45,8,0.65,9,3,18,7,33.95,68.37,0.03,1,12,1,5,44,49.51,11,1,60.75,18.85,34,19,13,11,54,68.27,12,34.46,14,11,11,32.69,15,6,17,57.48,12,69,27,13,34,11,31,1,0.09,4,40,8,24,1,13,8,5,6,10,25,18,21,0.09,14,104.36,2,9,24,15,35,0.17,3,11.48,1.36,13,2.76,12,0.06
"442949",0,152,71,78,363.35,18,81,45,160.81,11,37,18.63,22,28,122,98.43,60,85,144,82,454,121,237.6,417,144,111,160.29,127,109,53,260,100,260,127,50,0.06,20,89.39,0.02,45.18,156,106,74,108,98,136,149,46,90,43,4,55,233,0.02,37,8,137,668,230,122,170,34,201,183,329.25,202,224,306,297,84,249,53,13,130.6,95,265,101,22,0,58.66
"11191",0,0.02,0,0,0,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515620",0,2,0,0.02,0,0,0,1,5,0,0,0.2,1,1.06,1,0.07,0,1,0.02,2.79,0.01,1,0.01,0.26,0.89,0.01,0,1,1,0,1,2,13,0.05,0,1,0.01,7,0.04,0.5,0.03,0.01,5,0,0.35,0,0.02,0.15,2,2,2,0.51,5.18,0,0.1,0,0,0.04,0.01,0,0,0,0.03,4,0,0.04,4,0.01,3,0,4,0.03,13,6,0.06,0.01,0.05,0.1,0,0
