"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.13,0.05,10,0.43,0.71,0,0,0.89,0.14,6,0.9,0,0.19,0,0,0.51,1,1.28,1.22,0,7,0,0,0.28,0.16,0.14,0,22,34,0.07,49,0.9,2,0,5,5,0.28,10,9,0,2,0,0,40,0.31,6,0,0.27,0.14,0.04,0.12,0,5,13,0.57,0,5,0.38,0,0.94,0,14,1,0.43,0,0,3,10,0,2.79,0.5,4,2,0,0,0.45,0.77,3,0.25,14
"2",9,1.18,1.49,34,5.18,0,1,2.41,3,16,1,0,1,0,0.01,0.68,16,1,31.88,4.11,1,0,2,34,0.39,0,0.54,236,55,1.01,34.51,0.39,50,0,6.59,1,1.94,1,35,3,6,0.01,0.1,1,0.36,1,0,0.63,0.33,0.06,0.28,0,2,13.23,1.48,5.94,2,6,0,2,0.71,0.82,7,1,0.04,0.4,1,0.35,0,8,4.67,1,2,0,0.01,1.43,0.14,5,4,34
"3",33,0.28,0.07,1.22,11,0,1,5,5,117,3.56,0,0,1.59,0,1.78,0.07,1,0.5,0.33,0.37,0.08,1.47,2.05,1.12,0.01,3,2,2.63,0.69,11.3,0.21,10,0.04,36,1,0.02,9,2.96,0.01,0.03,2,2,49,0.35,0.72,0,2.53,1.01,0,0.88,0,48,1,0.04,0,23,0.33,3,1.76,80.78,8.34,2,1.69,0.28,2.64,10,0.16,0.01,0.1,0.04,1,0.77,0.24,4.24,0,8,8,7,6.29
"4",4,1,29.72,27,118,0,0,26.29,0.61,39,6,0,1,0,0.27,8,0.02,0.03,2,0,13,0,0.01,28,0.39,0,0.25,100,40,2.97,76.69,0.03,25,0,36.1,219,4,126.8,86,0,0.48,0,0.01,8.29,3,5,0,22,0.33,8,0.28,0,60.61,31,14,0.4,9,15.15,0,38,0,3.33,6,25.26,0,0,13,0.13,0,3,0.84,4,1,0,0,13.67,11,2,10.55,2
"5",9,0.48,10.21,107,7,0,6,25.06,0.18,43,2.36,0,1,0,1,1.42,0.12,0.64,7,1,2.5,0,0.13,26.73,0.69,0,3,71,5,3.29,6.3,0.01,1,0,53.54,19,109.87,11,9.07,0.02,0.87,0.07,0,2,3,2.75,0,2,0.59,2,0.49,0,74.3,1,8.27,1,387,2,0,17,0.01,4.39,10,16.65,0.43,0,1,0.18,0,9.79,9,1,0.13,0,0.02,1.65,20,125,12,12
"6",3.15,13,5,47,18,0,3,0.71,1,1,0.52,0,12.71,0,1,3.11,56,35.45,29,0.02,8,0.11,1,1.21,1.12,2,0.13,58.53,7,1.64,2.36,113.19,2.96,0.06,26,24,19,270,28,22.64,25.46,0.02,6.3,21,2,4,0.67,11,1.01,0.84,1.12,2,2,14,0.28,3,2227,19,0,19,1,18.08,24,3,2,0,28.37,73,0.25,123,104,43,0.03,1,0,2,362.87,3,17,17
"7",8,0.21,0.02,1,1,0,0.37,3,20,6.62,4.89,0,0.1,0,0.02,0.01,0.09,1.4,0.92,0.33,0.55,0,18,2.41,1.12,0,0.17,48,100,3,1,0,0.47,0,0.36,0.71,0.1,0.62,0.59,28.06,0.17,0.72,1.38,1.78,0.16,0.35,0,0.08,1.01,0,1.19,0,34,3.53,1,1,2,8.95,3.61,0.17,0,0.53,11,1,0,15,1,0.05,0,2,0.17,1,0,0,2,1,126,6,0.21,0.28
"8",1,16,0.28,17,46,0,2,6.11,4,82,10,0,1.48,0,0,6,0.02,0.27,1.33,5,0.32,0,1.13,48,0.47,1,0.08,16,6,9,4,2,6,0,6.38,3.81,0.18,1,28,0.01,0.3,0,0.22,1,26.15,2.71,0,2.25,0.41,0,0.34,0,26.54,46,3,0.02,33,4.47,0,18,1.17,13.43,0.27,35,0,0,4.27,9,0,0.68,0.02,22.84,9,0,0.04,1,1,49,2.59,5.05
"9",46,0.06,0.2,5,3,0,0.01,12,7.29,99.86,28,0,1,0,0.01,0.03,9.01,13.3,23,6,15,0,7,3,0.57,0.01,4,3,15.87,3.03,15,0,3.45,0,5,4.49,2.35,1,17,0.2,2,4.38,1,1.32,2.7,1.6,0,9,0.49,0.01,0.41,0,1,59,2,5,17,13.52,0,1,0.01,2,17,0.44,0,0,5,0.04,0.69,13,0.35,1,0.2,1,0.05,0.46,67.91,15,49,3
"10",17,10.17,1.6,3,21,0,1.19,3.41,3,2,1,0,0.86,0,0.31,6,0.03,0.07,13.52,0,0.44,0,0.03,2,0.55,0.5,0.86,579,50.87,0.81,20,2,8,0,1,1,5,2.7,8.51,0,1,1,0,42,1,4,0,5,0.47,10,0.39,0,5,3.32,0.08,0.01,56,1,0,6,0,5,1.13,6,0,0,0.48,0.29,0,1,0.13,7,3,0,0,2,3,6,11,2
"11",1.66,1,5.79,0.48,15,1,0,1.5,0.01,16,0.18,1,14,0,1,5,1,0.05,11,0,0.07,0.43,0.01,1.4,0.98,0.05,1,2,2.35,0.22,1.19,0.03,0.2,0,0.94,3,0.37,1,0.53,0,0.01,7.57,0.17,1.31,0.42,0.32,1.4,24,0.84,2.45,0.7,2.94,30,8,7,15,13.85,1,2.38,17,0.01,18,1,3,0.28,0,0.07,0.05,2,8,0.47,0.3,0,0,0,1,16,18,0.01,41
"12",5,0.41,0.83,29,31,0,0.16,12,89.43,105.76,17,0,16,0,28.51,0.31,0.93,5,12.23,1,51,0,4,7,0.64,0,7,671.38,23,1,9.26,2.83,1,0,3.45,8,12,6.02,2.43,0.01,9,4.92,0.16,2,2,13,0,15.66,0.55,3,0.46,0,10,6,1,1,117,6,0,1,0,1.61,44.54,1,2,0,7,1,0,6.17,6.44,2,0.13,0,2.19,1.37,2,2,1,1
