"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.53,2,0.24,0.1,0.02,0.55,0.02,0.23,0.02,0,20,0.57,1.71,0.19,0.13,0,1,0.01,0,1,1,9,19,29,0,0,0.02,12,1,0.13,0,1,0,0.01,4,0.14,0.02,2.62,0,0.09,0,0.02,0.05,0,0,0.01,0.53,5,0.02,11,0,0.05,0,16,0.99,2,0.14,0.2,0,6,0.12,0,5,0.26,0.45,0,0.3,0.13,1,0,0.44,0.07,0.35,0,0.03,1.35,2,0,0.17,0.02
"2",28,95,11,21,20,113,22,31,5,1,46,35,31,92,209,14,28,12,5,41,2,5,180,530.44,1.63,1,19,8,78,14,0,44,1.47,15,54,31,35,17,12.06,15,1,3,57,1.14,1,9,780,105,6,85,28,30,1,60,88,76,38,36,1,15,1,7.5,34,31,24,1,21,0.98,10,0.81,1,13,19,24,8,451,23,0,109,17
"3",4,7.69,2,2,27.71,1,0.16,7,1.23,1,25,9,3,2,46,0.33,2,4,0,3,0.06,2,9,5,0,0.09,1,2,1,6,1.22,6,1,1,2,13.53,1,31.26,1,5,0,2.84,5,0,0.3,1,207.69,5,7,21.33,1,3,0,25,11,3,9,10,0.03,1.7,4.54,1,5,1,4,0,11,0.67,2,0,1,10,9,0.57,3,2,2,0,12,14
"4",20,1,7,0.14,0.29,140,1,2.37,0.04,0,14,2.57,2,9,6.25,0,0.34,4,1,1,1,5.39,1,41,0,0,0.36,0.15,1.83,3,0,0.07,0,2.22,3,0.2,0.1,24,0,2,0,2,0.35,0,0,0,3,0.81,0.01,0.27,7,0.12,0.01,5.8,0.9,1,3,1.17,2,0.04,0.01,0,52,0.13,1.14,0,0.75,0.17,0.12,0,0.59,2,4.32,5,0.02,15.17,9,0,3,0.33
"5",22,3.08,41,9,2,4.63,1.12,1,268,0.01,9,23,6,9,15,1,0.72,0.47,0,11,0.05,2,6.95,1,0,1.11,1,26,8,12,0.72,6.84,0.07,0.07,7,12,0.15,3.59,1.21,6,0.03,1.34,8,0,0,2,31.63,14,3,1,4.75,2,0,48,41,1,5.66,6,0,3,0,1,1,2,1,0,1.19,1,5,0,1,0.67,19,1.93,1,4,3.66,0,3,0.2
"6",1.41,0.87,0.33,1.7,10,6,1,0.03,0,0,2,1,2,0.78,1,0,0.82,0.03,0,0.23,0.17,0.95,0.44,2.37,0,0,0.06,1,0.25,0.03,0,0.1,0,4,6,0.01,0.91,1.16,0,0.08,0,0.07,3,0,0,1,75,7,2,16,0.03,0.43,0,2,5.35,0.28,0.44,0.57,0,1,0.01,0,38,0.03,1,0,1,0.09,0,0,0.31,0.31,0.73,0,0.01,7,2,0,0.11,3
"7",10,0.23,0.88,11,1,7,0,0.09,1,0,0.16,4,2,9,12,0,4,0.26,0,10,1,3,4,3.46,0,0.05,1,11,0.58,0.02,0,2.05,0,0.05,8,0.13,1,1,0,1,1,1,6,0,0,0.04,66,7,2,1,0.07,1,0,2.1,16,2,0.63,0.45,0.07,0.59,0.05,0,9,0.21,1,0,0.3,0.24,0.07,0,0.84,1,1.07,0.37,1.07,1,1.46,0,0.3,1.26
"8",2,2.94,2,28,5,60,1,7.57,2,0,4.19,4,16.06,9,40,0.01,12,3,0.62,12,2,11.56,44.2,1,0,0,1,19,9,4,0,2,0,2.77,7,20,9,22,0,14,0,1,15.57,0,0,0.88,12,9,2,51,1,11.43,0,5,21,1,6.04,6,1,9,2,0,4,2.27,1,0,10.31,0.31,0.11,0,1,13,47.45,1,1,12,28,0,6,2.64
"9",21,10,9,29,0.48,50.04,0.07,18,0.02,0,78,9,1,49,114,0,2,0.09,2,31,7.75,10,4,13,0,0,15.28,27,10,7,0,0.74,0,0.16,27,1.96,1.44,7.05,0.04,0.89,0,1,12,0,0,1,32,16,4,35.78,11,0.66,0.02,2,6,5.28,59,2,0,8,1,0,38,3,10,0,2.1,0.26,2,0,0.91,3.11,25,0.01,2,76,6.48,0,3.39,1
"10",7,2,11,1,14,4,4.28,3,2,0,14.22,7,15.1,1.92,19,1,0.04,13.8,0.12,20.96,0.03,3,3,3,0,0.05,0.03,35.55,55,14,0,3,0,0.23,3.5,4,0.34,31,0,8.54,0.03,7.26,18,0,0,0.31,9.06,20,1,1.38,9,1,2,2,5,4.76,15.55,4,2,0.2,1,0,12,0.43,2.1,0,1,0.44,1,0,1,3,14,0.02,0.02,69,23,0,18,0.82
