"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",3,11,14,31,3,184.27,97,252.81,62,0,154,1,6,7,8,253,0.34,0.79,4,15,84,3,93,21,23,14,0,22,4,170,41,3,63,88,145.17,11.91,98,15,78,66,18,31,20,79,99,5,61.01,121,0,3,0.01,0.79,51,1,0.34,99.58,13,4.16,74,11.91,1,2,0.01,7,32,5,30,27,3,2,65,14.83,0.01,12,23,5.84,10,0.99,66.45,171.12
"2",1.03,48,0.59,8,0.78,1,102.53,30,146,2.55,13.13,4,2,13.29,22.79,282,0.36,0.85,63,1,20,7.27,22,14,41,1.71,0,1,2,4,170.42,14.55,31,3,32.81,0.02,127,48,17.99,10.33,4,4.26,4,36,248,4,5,47,0,1,1,1,5.97,4,0.36,2.5,43.21,0.84,1,6,0,0.59,1,10,28.73,9,4,20,2,3.33,6.48,0.01,1.94,15,53,0,8,0,17,20
"3",0.42,3,1,3.04,1,0.78,20,1.11,7,0,3,0,1,0.09,0,1,0.31,0.72,2.29,28,1.51,0,0.06,1.18,0.31,0.69,0,1,2,1.75,36,2,24,8.74,5.98,0.56,1,1.52,0.83,0.47,0.19,2,14,2.53,1,2,0.62,6,0,0.08,0,0,8,0,0.31,2,0.07,0,1,4,0,0.32,0,0,1.98,51,1,0.51,1,0,1,1,0,0.42,2,0,0.01,0,0.57,12
"4",0.01,10,1,0.01,0.01,0.01,0.22,0.14,1,0.27,0.23,0,3,0,0,0.91,0.21,0.5,0.27,43,9,0,0.06,0.05,0.1,0.01,0,0.11,0,0.05,0.26,0,16,0.06,7,0,0.05,24,0.02,0.02,0.01,0.02,0.02,0.05,0.02,0,0,0.29,0,0,0,2,0.01,0,0.21,1,0,0,0.1,0,0,0,0,0,1,0,11,0.05,0,0,1,0,0,0.07,0.1,0,0,0,0.01,0.24
"5",0.01,0.01,0.01,8,0.07,0.18,34,5,1,0,0.15,0,2,0.02,3,5,0.13,0.3,7,1,0.79,0.05,1.94,0.03,0.11,3,0,2,0.01,0.57,23,0,0.88,1.12,1,0,0.34,0.25,11,0.19,1,0.09,1,0.15,19,0,0.03,5,0,0.02,0,0,0.88,0,0.13,0.08,0.42,0.05,0.36,0,1,6,0,0.01,0.07,0.02,17,2,0.15,0,0.45,0,0,9,0.55,1,0.83,0,0.16,0.04
"6",0.03,0,1,0.18,0.39,0.59,0.61,0.46,2,1.05,8,0,0.18,20,2,130,0.19,0.44,1,1,0.29,0.02,0.53,0.21,6,0.01,0,0.29,0.01,6,2,0,0.32,0.68,0.05,0.01,0.36,2,20,7,0.02,0.05,0.42,19,0.12,0.04,0.01,0.15,0,0,0,0,0.03,0,0.19,0.17,0.12,0,4,0,0,2,0,5,0.06,0.01,1.05,1,0,0,2,1,1,30,1,0,0,0,0.05,0.59
"7",0.94,0.73,2.99,1,1,30,14,52,22,0,65,0.12,1.63,7.57,1,92,0.14,0.33,3,104,1,0,3,1,51,3.99,0,3.42,0.77,73.93,25.79,2,8.57,1,3,1.33,14,12,38,1,1,31.04,25.05,1,1,0.15,2.53,3,0,1.11,0,0,5,0,0.14,15,1,1.34,8,0.18,0,1.94,0,2,1,14,80.41,6,0,0,13,3,0,33.21,1,0,0,0,14,6
"8",2,6.16,12,0.35,1,21,3,5,68.01,0,31.12,0,1,0.15,3,249,0.25,0.57,68,45,123,0,1.27,63,4.69,0.16,0,4,12,5.98,55,0.02,17,12,12,0,9.33,79,2,0.46,5.31,15,2,5.93,14,0,0.01,10.54,0,1.01,0,0,0.34,0,0.25,8.64,0.08,1,38,0.05,0,1.39,0,0.04,52,0.02,20.26,38,2,0,3.59,0.01,0,1.02,18.16,0,0.01,0,4,50
"9",1,1,0,0.02,0,0.27,23,13,0.06,0,6,0.05,0.05,0.01,0.04,0.09,0.07,0.16,2,2.09,1,0,0.05,1,0.03,1,0,0,1,0.06,0.01,0.3,0.03,0.04,29,0,13,0.03,0.04,0.01,6,6,0.03,15,6,0,0.05,0.05,0,0.18,0,0,0.01,0,0.07,0.08,0.03,0.01,1,0,0,0.01,0,0,19,0.01,0.16,0.02,0,0.01,1,0.01,0,0.01,0.01,0,1,0,0.28,2
"10",0.01,17.71,0.01,0.95,0.78,7,3,10.48,1,0,7.19,0.28,6,2,0,5,0.13,0.3,33,17.17,30,0,101,1,3,4,0,2,0.81,1,0.6,2.1,9,5,12,0,11,9,3,0.69,1,1,7,1.04,3.34,0.14,4.72,21,0,1,0,0,4.47,0,0.13,4.43,2,0.04,4,4,0,12,0,2,3,1,1,5.12,0.02,0,0.22,1,0,0.41,7,2,0.23,0,1,12
