"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",135.36,0.44,0.71,225,1,8,71,1.3,24.87,0,2,8.25,1,10,3.68,2,11.53,9,1,3,6,83,10,2,0.73,1.32,11,1,8,9,3.44,2,1,45,14.42,43.11,9,181,26,57.27,25.24,247.03,15,77.11,61.58,1.43,4,0.01,5.89,3,1.01,2,1,15.46,20.07,72.39,0.41,11,2.35,1.24,7,70,10.81,2.96,4.9,9.4,11,6,14,20,9,0,7,6,137,0.44,3,0,11,1.64
"2",0.17,0.05,0.24,1,2,3,1.01,0.92,8.29,0,2,2.3,18,0.77,0.14,2,2.66,3,0.23,1,0,0.17,0.05,17.13,0.05,6.39,224,0.06,0.2,4,1.05,1,0.03,0.67,1,1,1,0.17,6,1,0.24,0.12,0.46,7,6,0.63,0.76,0,11.57,0.41,0.47,17,1,10,2,1.09,13.11,20,2.87,0.71,9,0.09,2,6.35,0.01,2.48,32,7.17,0.56,0.09,0.02,0,1,9,33,5,15.87,0,3.93,0.64
"3",127.16,0.24,0.42,154,1,0.05,14,0,5,0,345,10,12.01,6,3.32,4,150.51,0.03,23,24.9,33,5,0,668,0,0.04,39,0.11,22.65,2,212,1,8,6,1,76,5,9,6,66,213,1.39,2,157.12,4,1.13,10.35,0,0.39,20.68,0.84,6,5,28.18,3,0.57,0.62,47.22,203,1.12,4,23.33,36.08,41.6,28.84,1,29.51,9,3,20,3.2,3,6.64,2.62,44,81,0.06,0,13,6
"4",36.25,0,0.15,10,0.12,4.26,15,0.45,3.57,0,1,0.14,0.81,0.76,14,1,6,1,0.01,3,0,0.06,0.01,55,0.02,1,1,0.04,1,0.3,0.72,1.01,0,0.73,6,5.32,1,2.79,8,0.47,4.56,0.15,0.06,1,0.13,0.4,0.05,0,24,0.04,0.3,14,1,141,4,0.25,11,8,4,0.45,6.6,0.81,3,9,0,23,12.33,0.24,2,0.21,0.01,0,2.83,13.08,13,30,7.9,0,5.11,1.14
"5",296.71,0.24,0.27,2,2,7.72,6,0,9.42,0,1,4.46,5,0.02,6,0.06,64,0.1,0.01,1.33,0.09,0.73,0,1,7,0,17,0,0.01,23,3.48,15.97,1,0.37,1,7,1,1,6.37,0.42,2,0.17,2,6.04,0,0.72,1,0,6,1.07,0.54,68,1.84,13,8,37,0,0.56,26.43,0.81,1.92,1,3.84,0.25,1.23,0.09,0.53,25,3,0.02,4.22,0.19,12.63,15,2,2.87,0,0,6,35
"6",1145.58,4,0.87,10,0.04,7,3,56,1,0,10.18,0.57,2,97.78,6,0.06,28.79,11.03,1,13.07,7,5,8,730,3,2,757.36,0,12,22,8.29,30.68,3.77,92,1,287,0.67,4,1,83,29.82,121,1.21,15,1,1.43,12.08,0,1,0.29,1.01,2,17,13.12,1,8.16,3.64,12.82,2.03,1.12,2,86,995,67.06,0.2,61,7,47.61,10,55.71,17.85,1,3,10.67,2,2,58.32,0,235,9
"7",180.17,1.44,0.46,21.32,0.03,0.17,28,0,3,0,7,0.93,34.73,1,1.22,0,9,0.18,0.07,1,0.17,0.12,0.01,26,1,0.26,213,0,1,11,1,10,3,2.24,0.17,20,0,57,2,109.98,5,9,9,21,5.48,1.22,1,0,2,0.4,0.92,3,6,5.26,4,0.65,0,10.68,10,1.12,14,4,6.27,4,10.86,1.43,3.99,538,0.39,0.27,1,1.22,12.22,20.98,14.99,3,0.04,0,69.11,13.86
"8",1835.22,1,0.72,161,0.73,11,1,1,9.31,0,261,13.23,1,1.65,12.48,0,17,9.07,1,5,3.58,15,25.79,35,0.06,19.34,114,0,5,1,140.67,1,7,9,0.15,1,9.07,4,8,24,198.18,30,5.69,17,1,1.43,19.54,0,48.21,1.33,1.01,20,84,90,2.45,0.89,0.52,1,5.09,1.12,99,4,1149,50.04,2,24.98,10.45,296,1,45.85,1,14.57,87,4,16,1.58,48,0,26,1
"9",191,4,0.16,5,0.02,0.04,75,0,3.64,0,9.57,1,0.47,0.92,6.74,0.06,10,0.01,0.01,2,0.06,0.23,0,22.8,0.01,2,69,0,0.85,4.27,5,0.08,0.01,1.97,1,1.47,1,1.67,1.3,4.87,26,33,2,11,2,0.42,0.23,0,7.87,2,0.32,41,6,7,1.89,7,0.05,5,2.18,0.47,8,2,1.34,17.03,0.01,12,127,3.92,2.06,7,0,0.05,11.1,4.99,22,7,0.08,0,1.56,3
"10",222,25.33,1,3,4,1.15,11.22,64.33,35,0,12,1,42,4,29.38,10,3,12.67,0.03,0.96,23.17,1.44,0.06,70,0,1.46,8,3.67,0.93,33.48,1,0.05,1,15,5.86,3,12.67,2,2,2.57,6,4,0.06,3,2,2.67,0.22,3.67,2.61,9.23,2,1,2,56,4,3.33,115,5,52.05,3,6,3,55.03,3.4,0.47,28,14,41.23,119.06,0.06,1.43,20.33,11,1,3,35,67,3,22,46
