"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,1,0.02,3,117,0,1,0.38,0.64,0.11,1,0.04,0,3,3,0.12,3,0.07,10,1,1,0,0.04,1,4,7,0.23,0.01,0,1.06,0.05,1,1,0,1,0.6,0.03,0,0.14,2,0,0,1.17,0.25,0.99,8,1,0.12,2,1,0.51,23,2,0,0.08,51,0,1.53,0,0,0,0.59,0.1,2,7,2,0.01,0.01,0.01,7,2,0.05,0.41,0.28,9,0.99,0,0.19,1,1.25
"2",0.88,1,5,1,46,7,4,4,0.64,1,13.21,1,0.21,7.46,24,2.36,1.31,10,2,15,8,0,16,40,5,23.8,14.58,3,0,11,7,9,5,0.57,10,0.78,0.08,0,7,14,9,0,3,2,8,1,0.66,0.38,13,2,1,3,9,1.75,8,161,1,2.32,0.5,0,4.22,6,9,15.92,12,5,2,7,1,1,1,10.93,1,4,10.39,3,0,3,1,6
"3",0,0,1.68,9,15,1.1,1,2,0.64,4,1,4,0,0.41,27,6,0.75,3.09,47,1,2,0,3,0.34,4,12,3,0.1,0.02,22,13,2.83,2.15,0.86,2,0.19,0,0,14,5,0,1.29,10,10,2,2.98,0.02,0.21,2,0.19,7,25,3.27,1,4,36,0,0.13,0.43,2,0.01,10,1,4,15,0.61,1.82,3,1,3,1,1,4.79,1,7,3,0,0.31,0.46,11
"4",0,0.03,2.4,2,15,6,1.35,1.52,0.84,1,2.19,0.08,0.32,13.02,15,1,0.23,1,47,1,1,0.02,3,5,2,44,16,1,2.68,7,1,6,1,0,2.39,2,0,0,2,1.14,1,1,4,3,8,9,0.02,0.18,58,1,4,3,5,0,3,26,0,9.07,2,2,0.05,5,3,1,5,2,0.06,1.91,2.12,16,1,1,0.05,5,9.16,8.99,0,0.86,2.13,17
"5",1,1,6,56.27,32,3,2,0.82,1,23,6,5,4,6,29,1,6.5,26,21,6,189,4,13,15,37,52,324,40,15.14,6,5,7,132,3.43,137,26.08,5.71,0,17,18,12,5.14,34,238,22,82,22.29,0.86,15,3,20,170,17,4,11,139,1,3,1,1,5,14,11,426.29,47,2,52,11,4,1,12.73,266,1,2,39,29,4,6,9,29
"6",0,0.03,1.03,3,2,3,3,0.12,0.34,4,3,1,0.05,1,20,1,0.26,7,12,3,7,0,0.42,1,8,5.49,5,0.02,0,12,5,5,3,0,6,0.65,0,0,1,1,1.44,0,17,4,7,7,0.33,0.06,2,0.09,3,31,28,0,0.6,6.11,0,1,1,0,1,0.86,4.37,1,3,1,1,1,1,4,1.32,1.24,0.03,1,1,1,0,0.26,0.69,2
"7",0.88,0.43,18,10,124,10,10.77,1,1.8,45,7.73,4,2,7,2,2,1,9,78,4,34,1,18,6,2,1,27,6,1,14.49,14,11,15,1.09,21,1,0.37,0,23,16,3,2,23,59,59,53,1.72,0.38,3,1,11,4,26,1.75,30,5,1,11.71,4,0.34,2,2,25,4,12,6,3,15,11,7,3,9,8.38,1,5,12,0,3,1,45
"8",0,0.06,5,2.77,52,0.48,1.21,0,0.64,2,6,0.01,1,0.45,23.61,0.25,0.3,0.53,2,0.04,0.4,0,0.73,1,3,35,1,0.01,0,1,1.48,7,0.17,0,1,4,0,0,6,0.34,0,0,2,3.1,1,1,1,0.13,2,0.4,2,56,48,0,0.62,5,0,3,0,0,0,1,1.94,35,2,2,0.05,0.08,0.07,15,1.74,0.34,0.37,3,17,5,0,4,1,1
"9",0,3,26,25,90,22,12,10.1,1,53,14,3,1,25,61,6,2,33,23,1,65,1.61,5,17,16,178,5,3,3,61,1,31,34,1.38,11,15,1,0,53,44,8.26,1,16,45,55,1,2,0.34,41,2,8,241,70,1,46,265,0.71,1,3,2,3,5,2,6,64,22,7,2,1,16,9,6,7.69,14,146,7,0.68,11,2,34
"10",0,0,3,16,26,1.51,1.62,1,1.01,8.71,0.43,1,0.13,5,17,0.45,1,9,20,2,2,0,1,2,37.1,32,5,1,3.79,2.06,3,1,1,0.86,1,2,0,0,2,3,0,0.01,4.41,2,4,8,0.06,0.21,1,0.64,2.9,22,2,0,7,22,0,1.44,0.46,1,0,3.62,12,29,28,8,1,5,2,5,0.28,3,0.11,0.56,11,23,1,0.81,0.88,43
